"MISSION_DESCRIPTOR","MISSION_NAME","INSTITUTE","EVENT_ID","SAMPLE_ID","STATION","LATDEC","LONGDEC","YEAR","MONTH","DAY","TIME","DEPTH","QC","DATA_QUALITY","Chl_a_Holm-Hansen_F | Chlorophyll A","Chl_Fluor_Voltage | CHL-SENSOR insitu","conductivity_CTD | conductivity_CTD","O2_CTD_mLL | O2","O2_Winkler_Auto | O2","PAR | PAR","pH_CTD_nocal | pH","Phaeo_Holm-HansenF | Phaeophytin","Pressure | Pressure","Salinity_CTD | Salinity","Salinity_Sal_PSS | Salinity"
"74EQ24402","DY18402","BIO","076","512389","NEC_02",42.331,-65.80253,2024,10,11,"1411",75.88,"1","QC has been performed; element appears to be correct",,0.16197,3.26759,5.7158,,0.11649,7.966,,75.888,33.1738,
"74EQ24402","DY18402","BIO","076","512390","NEC_02",42.33057,-65.80208,2024,10,11,"1414",61.3,"1","QC has been performed; element appears to be correct",,0.16695,3.21894,5.8977,,0.15222,7.965,,61.301,32.8697,
"74EQ24402","DY18402","BIO","076","512391","NEC_02",42.33011,-65.80155,2024,10,11,"1416",51.07,"1","QC has been performed; element appears to be correct",,0.20383,3.30517,5.8977,,0.59128,7.982,,51.077,32.6755,
"74EQ24402","DY18402","BIO","076","512392","NEC_02",42.32968,-65.80105,2024,10,11,"1419",41.73,"1","QC has been performed; element appears to be correct",,0.41639,3.431,6.1709,,2.5122,8.033,,41.738,32.0648,
"74EQ24402","DY18402","BIO","076","512393","NEC_02",42.32919,-65.80053,2024,10,11,"1421",30.79,"1","QC has been performed; element appears to be correct",,0.76001,3.60739,6.1379,,8.9503,8.08,,30.797,31.7505,
"74EQ24402","DY18402","BIO","076","512394","NEC_02",42.32914,-65.8005,2024,10,11,"1421",30.41,"1","QC has been performed; element appears to be correct",,0.74655,3.63123,6.1329,,7.2716,8.077,,30.419,31.7306,
"74EQ24402","DY18402","BIO","076","512395","NEC_02",42.32871,-65.8,2024,10,11,"1424",21.87,"1","QC has been performed; element appears to be correct",,1.3553,3.81115,5.9695,,14.215,8.115,,21.879,31.5476,
"74EQ24402","DY18402","BIO","076","512396","NEC_02",42.32805,-65.79932,2024,10,11,"1426",11.92,"1","QC has been performed; element appears to be correct",,1.0625,3.90915,5.8572,5.8655,49.283,8.144,,11.929,31.3141,31.316
"74EQ24402","DY18402","BIO","076","512397","NEC_02",42.32703,-65.79866,2024,10,11,"1428",5.31,"1","QC has been performed; element appears to be correct",,0.77197,3.90909,5.8664,,182.6,8.141,,5.312,31.3127,
"74EQ24402","DY18402","BIO","076","512398","NEC_02",42.32698,-65.79863,2024,10,11,"1429",5.59,"1","QC has been performed; element appears to be correct",,0.88684,3.90917,5.8649,,144.56,8.141,,5.599,31.3129,
"74EQ24402","DY18402","BIO","078","512400","NEC_01",42.41711,-65.74548,2024,10,11,"1619",92.22,"0","No quality control (QC) has been performed on this element",,,,,,,,0.06179,,,
"74EQ24402","DY18402","BIO","078","512400","NEC_01",42.41711,-65.74548,2024,10,11,"1619",92.22,"1","QC has been performed; element appears to be correct",0.02638,0.1221,3.42263,5.3342,5.3295,0.11647,7.988,,92.224,33.7395,33.707
"74EQ24402","DY18402","BIO","078","512401","NEC_01",42.41711,-65.7455,2024,10,11,"1619",91.65,"1","QC has been performed; element appears to be correct",,0.12335,3.42199,5.3267,,0.11645,7.988,,91.655,33.7356,
"74EQ24402","DY18402","BIO","078","512402","NEC_01",42.41708,-65.7455,2024,10,11,"1620",92.91,"1","QC has been performed; element appears to be correct",,0.12534,3.42339,5.3332,,0.11644,7.988,,92.913,33.7439,
"74EQ24402","DY18402","BIO","078","512403","NEC_01",42.41703,-65.74569,2024,10,11,"1621",75.75,"1","QC has been performed; element appears to be correct",0.04573,0.15449,3.34303,5.6994,,0.11656,7.983,,75.758,32.9898,
"74EQ24402","DY18402","BIO","078","512403","NEC_01",42.41703,-65.74569,2024,10,11,"1621",75.75,"0","No quality control (QC) has been performed on this element",,,,,,,,0.06007,,,
"74EQ24402","DY18402","BIO","078","512404","NEC_01",42.41703,-65.74571,2024,10,11,"1621",76.51,"1","QC has been performed; element appears to be correct",,0.14602,3.3436,5.6936,,0.11659,7.983,,76.515,32.9964,
"74EQ24402","DY18402","BIO","078","512405","NEC_01",42.41702,-65.74577,2024,10,11,"1622",75.69,"1","QC has been performed; element appears to be correct",,0.1667,3.34345,5.7048,,0.11659,7.983,,75.693,32.9959,
"74EQ24402","DY18402","BIO","078","512406","NEC_01",42.41695,-65.74597,2024,10,11,"1624",61.25,"1","QC has been performed; element appears to be correct",0.05453,0.17941,3.3144,5.8797,,0.11664,7.982,,61.256,32.6095,
"74EQ24402","DY18402","BIO","078","512406","NEC_01",42.41695,-65.74597,2024,10,11,"1624",61.25,"0","No quality control (QC) has been performed on this element",,,,,,,,0.09095,,,
"74EQ24402","DY18402","BIO","078","512407","NEC_01",42.41689,-65.74618,2024,10,11,"1625",51,"1","QC has been performed; element appears to be correct",0.07915,0.2452,3.33543,5.9545,,0.22619,7.99,,51.003,32.4115,
"74EQ24402","DY18402","BIO","078","512407","NEC_01",42.41689,-65.74618,2024,10,11,"1625",51,"0","No quality control (QC) has been performed on this element",,,,,,,,0.09278,,,
"74EQ24402","DY18402","BIO","078","512408","NEC_01",42.41686,-65.74631,2024,10,11,"1627",40.54,"1","QC has been performed; element appears to be correct",0.14423,0.34562,3.35107,6.0713,,1.0163,8,,40.544,32.2547,
"74EQ24402","DY18402","BIO","078","512408","NEC_01",42.41686,-65.74631,2024,10,11,"1627",40.54,"0","No quality control (QC) has been performed on this element",,,,,,,,0.15334,,,
"74EQ24402","DY18402","BIO","078","512409","NEC_01",42.41686,-65.74632,2024,10,11,"1627",41.01,"1","QC has been performed; element appears to be correct",,0.36057,3.35196,6.0691,,1.0423,8,,41.016,32.244,
"74EQ24402","DY18402","BIO","078","512410","NEC_01",42.41686,-65.74632,2024,10,11,"1627",41.14,"1","QC has been performed; element appears to be correct",,0.35708,3.35245,6.0813,,1.0707,8.001,,41.143,32.2356,
"74EQ24402","DY18402","BIO","078","512411","NEC_01",42.41684,-65.74648,2024,10,11,"1629",30.27,"0","No quality control (QC) has been performed on this element",,,,,,,,0.34121,,,
"74EQ24402","DY18402","BIO","078","512411","NEC_01",42.41684,-65.74648,2024,10,11,"1629",30.27,"1","QC has been performed; element appears to be correct",0.54876,1.208,3.54544,6.2557,,4.5734,8.065,,30.277,31.5653,
"74EQ24402","DY18402","BIO","078","512412","NEC_01",42.41682,-65.7465,2024,10,11,"1629",30.97,"1","QC has been performed; element appears to be correct",,1.0274,3.52525,6.2406,,4.1733,8.065,,30.975,31.5859,
"74EQ24402","DY18402","BIO","078","512413","NEC_01",42.41682,-65.74659,2024,10,11,"1631",21.29,"1","QC has been performed; element appears to be correct",0.60256,1.0216,3.97326,5.7739,,12.482,8.157,,21.299,31.3356,
"74EQ24402","DY18402","BIO","078","512413","NEC_01",42.41682,-65.74659,2024,10,11,"1631",21.29,"0","No quality control (QC) has been performed on this element",,,,,,,,0.2065,,,
"74EQ24402","DY18402","BIO","078","512414","NEC_01",42.41681,-65.74661,2024,10,11,"1631",21.25,"1","QC has been performed; element appears to be correct",,0.98701,3.97768,5.7684,,17.33,8.159,,21.254,31.3339,
"74EQ24402","DY18402","BIO","078","512415","NEC_01",42.41681,-65.74663,2024,10,11,"1632",21.07,"1","QC has been performed; element appears to be correct",,1.0618,3.97647,5.7786,,15.66,8.156,,21.075,31.3353,
"74EQ24402","DY18402","BIO","078","512416","NEC_01",42.41679,-65.74668,2024,10,11,"1633",11.17,"1","QC has been performed; element appears to be correct",0.58642,0.90952,3.97552,5.7697,5.764,49.143,8.154,,11.172,31.322,31.322
"74EQ24402","DY18402","BIO","078","512416","NEC_01",42.41679,-65.74668,2024,10,11,"1633",11.17,"0","No quality control (QC) has been performed on this element",,,,,,,,0.20916,,,
"74EQ24402","DY18402","BIO","078","512417","NEC_01",42.41671,-65.74689,2024,10,11,"1635",7.95,"1","QC has been performed; element appears to be correct",0.63484,0.86392,3.97389,5.7741,,67.202,8.15,,7.951,31.3152,
"74EQ24402","DY18402","BIO","078","512417","NEC_01",42.41671,-65.74689,2024,10,11,"1635",7.95,"0","No quality control (QC) has been performed on this element",,,,,,,,0.17422,,,
"74EQ24402","DY18402","BIO","078","512418","NEC_01",42.41671,-65.74693,2024,10,11,"1636",8.01,"1","QC has been performed; element appears to be correct",,0.8694,3.97383,5.7696,,65.711,8.149,,8.017,31.3152,
"74EQ24402","DY18402","BIO","078","512419","NEC_01",42.41671,-65.74697,2024,10,11,"1636",7.58,"1","QC has been performed; element appears to be correct",,0.79963,3.97368,5.7736,,69.755,8.149,,7.584,31.315,
"74EQ24402","DY18402","BIO","078","512420","NEC_01",42.41669,-65.74698,2024,10,11,"1636",7.57,"1","QC has been performed; element appears to be correct",,0.92597,3.97355,5.7736,,67.539,8.149,,7.57,31.3147,
"74EQ24402","DY18402","BIO","093","512438","HL_01",44.40027,-63.44997,2024,10,13,"541",80.88,"1","QC has been performed; element appears to be correct",0.03518,0.14951,3.11621,5.9375,6.198,0.11658,7.93,,80.881,32.8348,32.719
"74EQ24402","DY18402","BIO","093","512438","HL_01",44.40027,-63.44997,2024,10,13,"541",80.88,"0","No quality control (QC) has been performed on this element",,,,,,,,0.06181,,,
"74EQ24402","DY18402","BIO","093","512439","HL_01",44.40027,-63.44998,2024,10,13,"542",60.6,"1","QC has been performed; element appears to be correct",0.05453,0.17692,3.05702,6.2085,,0.11664,7.939,,60.607,32.5647,
"74EQ24402","DY18402","BIO","093","512439","HL_01",44.40027,-63.44998,2024,10,13,"542",60.6,"0","No quality control (QC) has been performed on this element",,,,,,,,0.08434,,,
"74EQ24402","DY18402","BIO","093","512440","HL_01",44.40028,-63.44998,2024,10,13,"543",60.93,"1","QC has been performed; element appears to be correct",,0.17418,3.05769,6.2014,,0.11668,7.939,,60.932,32.5707,
"74EQ24402","DY18402","BIO","093","512441","HL_01",44.40028,-63.44998,2024,10,13,"543",61.09,"1","QC has been performed; element appears to be correct",,0.18415,3.05748,6.2081,,0.11664,7.939,,61.097,32.5685,
"74EQ24402","DY18402","BIO","093","512442","HL_01",44.40027,-63.44997,2024,10,13,"544",50.23,"1","QC has been performed; element appears to be correct",0.04925,0.18514,3.05418,6.2418,,0.11664,7.941,,50.232,32.5521,
"74EQ24402","DY18402","BIO","093","512442","HL_01",44.40027,-63.44997,2024,10,13,"544",50.23,"0","No quality control (QC) has been performed on this element",,,,,,,,0.08521,,,
"74EQ24402","DY18402","BIO","093","512443","HL_01",44.40028,-63.44997,2024,10,13,"545",40.49,"1","QC has been performed; element appears to be correct",0.06156,0.21056,3.04038,6.3309,,0.11672,7.945,,40.494,32.4393,
"74EQ24402","DY18402","BIO","093","512443","HL_01",44.40028,-63.44997,2024,10,13,"545",40.49,"0","No quality control (QC) has been performed on this element",,,,,,,,0.09273,,,
"74EQ24402","DY18402","BIO","093","512444","HL_01",44.40028,-63.44997,2024,10,13,"545",40.45,"1","QC has been performed; element appears to be correct",,0.19038,3.04024,6.3434,,0.11675,7.945,,40.458,32.4454,
"74EQ24402","DY18402","BIO","093","512445","HL_01",44.40028,-63.44997,2024,10,13,"545",40.65,"1","QC has been performed; element appears to be correct",,0.20732,3.03944,6.3369,,0.1167,7.945,,40.652,32.4435,
"74EQ24402","DY18402","BIO","093","512446","HL_01",44.40028,-63.45,2024,10,13,"546",30.66,"1","QC has been performed; element appears to be correct",0.10905,0.28282,3.06786,6.4671,,0.11676,7.963,,30.66,32.2449,
"74EQ24402","DY18402","BIO","093","512446","HL_01",44.40028,-63.45,2024,10,13,"546",30.66,"0","No quality control (QC) has been performed on this element",,,,,,,,0.10035,,,
"74EQ24402","DY18402","BIO","093","512447","HL_01",44.40027,-63.45,2024,10,13,"546",30.08,"1","QC has been performed; element appears to be correct",,0.26463,3.06727,6.4664,,0.11678,7.961,,30.088,32.2518,
"74EQ24402","DY18402","BIO","093","512448","HL_01",44.40027,-63.44998,2024,10,13,"548",20.37,"1","QC has been performed; element appears to be correct",0.17061,0.37552,3.14033,6.4523,,0.1168,7.985,,20.372,31.8885,
"74EQ24402","DY18402","BIO","093","512448","HL_01",44.40027,-63.44998,2024,10,13,"548",20.37,"0","No quality control (QC) has been performed on this element",,,,,,,,0.10712,,,
"74EQ24402","DY18402","BIO","093","512449","HL_01",44.40027,-63.44998,2024,10,13,"548",20.26,"1","QC has been performed; element appears to be correct",,0.40368,3.14176,6.4376,,0.11679,7.985,,20.261,31.887,
"74EQ24402","DY18402","BIO","093","512450","HL_01",44.40027,-63.44998,2024,10,13,"548",20.27,"1","QC has been performed; element appears to be correct",,0.3805,3.15553,6.4355,,0.1168,7.987,,20.271,31.8357,
"74EQ24402","DY18402","BIO","093","512451","HL_01",44.40028,-63.44995,2024,10,13,"549",10.38,"1","QC has been performed; element appears to be correct",0.22865,0.4737,3.21264,6.4047,6.1625,0.1168,8.002,,10.387,31.6642,31.648
"74EQ24402","DY18402","BIO","093","512451","HL_01",44.40028,-63.44995,2024,10,13,"549",10.38,"0","No quality control (QC) has been performed on this element",,,,,,,,0.14165,,,
"74EQ24402","DY18402","BIO","093","512452","HL_01",44.40022,-63.44997,2024,10,13,"550",4.53,"1","QC has been performed; element appears to be correct",0.35508,0.53973,3.34728,6.32,,0.15628,8.033,,4.537,31.3369,
"74EQ24402","DY18402","BIO","093","512452","HL_01",44.40022,-63.44997,2024,10,13,"550",4.53,"0","No quality control (QC) has been performed on this element",,,,,,,,0.21801,,,
"74EQ24402","DY18402","BIO","093","512453","HL_01",44.40027,-63.44998,2024,10,13,"550",4.68,"1","QC has been performed; element appears to be correct",,0.54546,3.36763,6.3035,,0.16569,8.037,,4.681,31.2822,
"74EQ24402","DY18402","BIO","093","512454","HL_01",44.40027,-63.44998,2024,10,13,"550",5.04,"1","QC has been performed; element appears to be correct",,0.63093,3.37508,6.3055,,0.19703,8.044,,5.049,31.2667,
"74EQ24402","DY18402","BIO","093","512455","HL_01",44.40027,-63.44998,2024,10,13,"550",5.03,"1","QC has been performed; element appears to be correct",,0.78269,3.37187,6.2951,,0.17147,8.041,,5.037,31.2774,
"74EQ24402","DY18402","BIO","094","512457","HL_02",44.26697,-63.31566,2024,10,13,"818",139.96,"1","QC has been performed; element appears to be correct",,0.09444,3.51697,4.8637,4.8885,0.11642,7.955,,139.969,34.1398,34.136
"74EQ24402","DY18402","BIO","094","512458","HL_02",44.26698,-63.31564,2024,10,13,"821",100.88,"0","No quality control (QC) has been performed on this element",,,,,,,,0.02119,,,
"74EQ24402","DY18402","BIO","094","512458","HL_02",44.26698,-63.31564,2024,10,13,"821",100.88,"1","QC has been performed; element appears to be correct",0.01407,0.1054,3.30026,5.4808,,0.1165,7.942,,100.883,33.5195,
"74EQ24402","DY18402","BIO","094","512459","HL_02",44.26699,-63.31565,2024,10,13,"822",81.74,"1","QC has been performed; element appears to be correct",0.01759,0.10989,3.15347,5.8178,,0.11649,7.925,,81.741,33.087,
"74EQ24402","DY18402","BIO","094","512459","HL_02",44.26699,-63.31565,2024,10,13,"822",81.74,"0","No quality control (QC) has been performed on this element",,,,,,,,0.02429,,,
"74EQ24402","DY18402","BIO","094","512460","HL_02",44.267,-63.31566,2024,10,13,"822",81.18,"1","QC has been performed; element appears to be correct",,0.10914,3.15277,5.8175,,0.11655,7.926,,81.189,33.0854,
"74EQ24402","DY18402","BIO","094","512461","HL_02",44.26698,-63.31567,2024,10,13,"822",80.93,"1","QC has been performed; element appears to be correct",,0.1074,3.14721,5.8281,,0.11656,7.926,,80.935,33.0688,
"74EQ24402","DY18402","BIO","094","512462","HL_02",44.26699,-63.31566,2024,10,13,"824",60.37,"1","QC has been performed; element appears to be correct",0.03342,0.16621,2.96371,6.4696,,0.11669,7.927,,60.379,32.3984,
"74EQ24402","DY18402","BIO","094","512462","HL_02",44.26699,-63.31566,2024,10,13,"824",60.37,"0","No quality control (QC) has been performed on this element",,,,,,,,0.04373,,,
"74EQ24402","DY18402","BIO","094","512463","HL_02",44.26698,-63.31568,2024,10,13,"825",50.12,"0","No quality control (QC) has been performed on this element",,,,,,,,0.09156,,,
"74EQ24402","DY18402","BIO","094","512463","HL_02",44.26698,-63.31568,2024,10,13,"825",50.12,"1","QC has been performed; element appears to be correct",0.11785,0.28606,3.01947,6.732,,0.1168,7.963,,50.127,32.1102,
"74EQ24402","DY18402","BIO","094","512464","HL_02",44.26701,-63.31563,2024,10,13,"827",40.96,"1","QC has been performed; element appears to be correct",0.3766,0.611,3.27909,6.7771,,0.11683,8.022,,40.965,31.795,
"74EQ24402","DY18402","BIO","094","512464","HL_02",44.26701,-63.31563,2024,10,13,"827",40.96,"0","No quality control (QC) has been performed on this element",,,,,,,,0.183,,,
"74EQ24402","DY18402","BIO","094","512465","HL_02",44.267,-63.31563,2024,10,13,"827",40.8,"1","QC has been performed; element appears to be correct",,0.65984,3.2993,6.7838,,0.11688,8.029,,40.803,31.7837,
"74EQ24402","DY18402","BIO","094","512466","HL_02",44.267,-63.31563,2024,10,13,"827",40.83,"1","QC has been performed; element appears to be correct",,0.6262,3.30084,6.783,,0.11688,8.029,,40.833,31.7858,
"74EQ24402","DY18402","BIO","094","512467","HL_02",44.26696,-63.31568,2024,10,13,"828",30.51,"1","QC has been performed; element appears to be correct",0.59718,0.93319,3.67893,6.1057,,0.11686,8.101,,30.516,31.1631,
"74EQ24402","DY18402","BIO","094","512467","HL_02",44.26696,-63.31568,2024,10,13,"828",30.51,"0","No quality control (QC) has been performed on this element",,,,,,,,0.24559,,,
"74EQ24402","DY18402","BIO","094","512468","HL_02",44.26695,-63.31568,2024,10,13,"828",30.54,"1","QC has been performed; element appears to be correct",,0.81608,3.68542,6.1028,,0.11687,8.1,,30.541,31.1638,
"74EQ24402","DY18402","BIO","094","512469","HL_02",44.26693,-63.31564,2024,10,13,"830",20.61,"1","QC has been performed; element appears to be correct",0.65636,1.2813,3.89034,5.7076,,0.11684,8.148,,20.61,30.7036,
"74EQ24402","DY18402","BIO","094","512469","HL_02",44.26693,-63.31564,2024,10,13,"830",20.61,"0","No quality control (QC) has been performed on this element",,,,,,,,0.20664,,,
"74EQ24402","DY18402","BIO","094","512470","HL_02",44.26693,-63.31564,2024,10,13,"830",20.36,"1","QC has been performed; element appears to be correct",,1.1913,3.89127,5.7054,,0.11683,8.148,,20.366,30.7055,
"74EQ24402","DY18402","BIO","094","512471","HL_02",44.26693,-63.31566,2024,10,13,"830",20.6,"1","QC has been performed; element appears to be correct",,1.2561,3.89248,5.7,,0.11683,8.15,,20.6,30.7029,
"74EQ24402","DY18402","BIO","094","512472","HL_02",44.26697,-63.31568,2024,10,13,"831",10.35,"1","QC has been performed; element appears to be correct",0.62408,1.2033,3.89337,5.7,5.71,0.11681,8.148,,10.352,30.7034,30.704
"74EQ24402","DY18402","BIO","094","512472","HL_02",44.26697,-63.31568,2024,10,13,"831",10.35,"0","No quality control (QC) has been performed on this element",,,,,,,,0.19847,,,
"74EQ24402","DY18402","BIO","094","512473","HL_02",44.26695,-63.31568,2024,10,13,"832",6.62,"1","QC has been performed; element appears to be correct",0.6456,1.0478,3.89342,5.6989,,0.1168,8.145,,6.623,30.7038,
"74EQ24402","DY18402","BIO","094","512473","HL_02",44.26695,-63.31568,2024,10,13,"832",6.62,"0","No quality control (QC) has been performed on this element",,,,,,,,0.2174,,,
"74EQ24402","DY18402","BIO","094","512474","HL_02",44.26695,-63.31568,2024,10,13,"832",6.54,"1","QC has been performed; element appears to be correct",,1.2437,3.89314,5.6981,,0.11681,8.145,,6.54,30.7041,
"74EQ24402","DY18402","BIO","094","512475","HL_02",44.26695,-63.31568,2024,10,13,"833",6.75,"1","QC has been performed; element appears to be correct",,1.0139,3.89315,5.6986,,0.11681,8.145,,6.759,30.7044,
"74EQ24402","DY18402","BIO","094","512476","HL_02",44.26695,-63.31568,2024,10,13,"833",6.63,"1","QC has been performed; element appears to be correct",,1.071,3.8929,5.6979,,0.11682,8.143,,6.638,30.7047,
"74EQ24402","DY18402","BIO","097","512479","HL_03",43.88302,-62.88319,2024,10,13,"1258",259.19,"1","QC has been performed; element appears to be correct",,0.08846,3.70138,3.5461,3.5705,0.11633,7.896,,259.196,34.7526,34.754
"74EQ24402","DY18402","BIO","097","512480","HL_03",43.88302,-62.88321,2024,10,13,"1302",199.47,"1","QC has been performed; element appears to be correct",,0.08571,3.69433,4.103,,0.11637,7.944,,199.472,34.6806,
"74EQ24402","DY18402","BIO","097","512481","HL_03",43.88302,-62.88318,2024,10,13,"1309",99.72,"1","QC has been performed; element appears to be correct",0.00704,0.09718,3.42169,5.4055,,0.11647,7.98,,99.727,33.8957,
"74EQ24402","DY18402","BIO","097","512481","HL_03",43.88302,-62.88318,2024,10,13,"1309",99.72,"0","No quality control (QC) has been performed on this element",,,,,,,,0.0128,,,
"74EQ24402","DY18402","BIO","097","512482","HL_03",43.88302,-62.88321,2024,10,13,"1312",79.22,"1","QC has been performed; element appears to be correct",0.01935,0.11313,3.28775,5.9552,,0.11661,7.99,,79.228,33.4915,
"74EQ24402","DY18402","BIO","097","512482","HL_03",43.88302,-62.88321,2024,10,13,"1312",79.22,"0","No quality control (QC) has been performed on this element",,,,,,,,0.02473,,,
"74EQ24402","DY18402","BIO","097","512483","HL_03",43.88302,-62.88319,2024,10,13,"1315",58.84,"0","No quality control (QC) has been performed on this element",,,,,,,,0.08795,,,
"74EQ24402","DY18402","BIO","097","512483","HL_03",43.88302,-62.88319,2024,10,13,"1315",58.84,"1","QC has been performed; element appears to be correct",0.08619,0.28382,3.14894,6.6704,,0.27295,8.006,,58.841,32.9868,
"74EQ24402","DY18402","BIO","097","512484","HL_03",43.883,-62.88318,2024,10,13,"1317",48.42,"1","QC has been performed; element appears to be correct",0.269,0.51307,3.11473,6.7676,,0.81451,8,,48.421,32.6627,
"74EQ24402","DY18402","BIO","097","512484","HL_03",43.883,-62.88318,2024,10,13,"1317",48.42,"0","No quality control (QC) has been performed on this element",,,,,,,,0.20295,,,
"74EQ24402","DY18402","BIO","097","512485","HL_03",43.883,-62.88316,2024,10,13,"1319",39.53,"1","QC has been performed; element appears to be correct",0.98058,1.4493,3.25867,7.3655,,2.082,8.076,,39.538,32.5139,
"74EQ24402","DY18402","BIO","097","512485","HL_03",43.883,-62.88316,2024,10,13,"1319",39.53,"0","No quality control (QC) has been performed on this element",,,,,,,,0.47171,,,
"74EQ24402","DY18402","BIO","097","512486","HL_03",43.88302,-62.88316,2024,10,13,"1321",29.47,"1","QC has been performed; element appears to be correct",0.98058,0.86218,3.95445,5.8308,,5.4129,8.157,,29.471,31.7376,
"74EQ24402","DY18402","BIO","097","512486","HL_03",43.88302,-62.88316,2024,10,13,"1321",29.47,"0","No quality control (QC) has been performed on this element",,,,,,,,0.35999,,,
"74EQ24402","DY18402","BIO","097","512487","HL_03",43.88302,-62.88317,2024,10,13,"1321",29.58,"1","QC has been performed; element appears to be correct",,0.84772,3.95511,5.8382,,5.4629,8.158,,29.586,31.7372,
"74EQ24402","DY18402","BIO","097","512488","HL_03",43.883,-62.88318,2024,10,13,"1324",20.81,"1","QC has been performed; element appears to be correct",0.46806,0.80063,3.95544,5.841,,8.7953,8.156,,20.819,31.7375,
"74EQ24402","DY18402","BIO","097","512488","HL_03",43.883,-62.88318,2024,10,13,"1324",20.81,"0","No quality control (QC) has been performed on this element",,,,,,,,0.19941,,,
"74EQ24402","DY18402","BIO","097","512489","HL_03",43.88302,-62.88319,2024,10,13,"1326",10.29,"1","QC has been performed; element appears to be correct",0.46806,0.56116,3.95636,5.8252,5.82,28.164,8.15,,10.297,31.7356,31.734
"74EQ24402","DY18402","BIO","097","512489","HL_03",43.88302,-62.88319,2024,10,13,"1326",10.29,"0","No quality control (QC) has been performed on this element",,,,,,,,0.20616,,,
"74EQ24402","DY18402","BIO","097","512490","HL_03",43.88302,-62.88321,2024,10,13,"1328",4.81,"1","QC has been performed; element appears to be correct",0.48958,0.47544,3.95652,5.8277,,50.917,8.147,,4.817,31.7339,
"74EQ24402","DY18402","BIO","097","512490","HL_03",43.88302,-62.88321,2024,10,13,"1328",4.81,"0","No quality control (QC) has been performed on this element",,,,,,,,0.20487,,,
"74EQ24402","DY18402","BIO","097","512491","HL_03",43.88302,-62.88319,2024,10,13,"1329",5.08,"1","QC has been performed; element appears to be correct",,0.4717,3.95708,5.8249,,48.398,8.147,,5.089,31.7326,
"74EQ24402","DY18402","BIO","099","512493","HL_03.3",43.76361,-62.75282,2024,10,13,"1534",201.53,"1","QC has been performed; element appears to be correct",,0.08547,3.68654,4.0636,4.088,0.11636,7.938,,201.539,34.6595,34.649
"74EQ24402","DY18402","BIO","099","512494","HL_03.3",43.76361,-62.75282,2024,10,13,"1539",100.01,"1","QC has been performed; element appears to be correct",0.01583,0.10042,3.39983,4.5457,,0.1164,7.895,,100.016,33.7927,
"74EQ24402","DY18402","BIO","099","512494","HL_03.3",43.76361,-62.75282,2024,10,13,"1539",100.01,"0","No quality control (QC) has been performed on this element",,,,,,,,0.00401,,,
"74EQ24402","DY18402","BIO","099","512495","HL_03.3",43.76364,-62.75281,2024,10,13,"1541",80.22,"0","No quality control (QC) has been performed on this element",,,,,,,,0.01636,,,
"74EQ24402","DY18402","BIO","099","512495","HL_03.3",43.76364,-62.75281,2024,10,13,"1541",80.22,"1","QC has been performed; element appears to be correct",0.02111,0.11313,3.2667,5.6743,,0.11651,7.949,,80.221,33.4352,
"74EQ24402","DY18402","BIO","099","512496","HL_03.3",43.76363,-62.75284,2024,10,13,"1544",59.73,"1","QC has been performed; element appears to be correct",0.06684,0.20134,3.12554,6.6106,,0.64381,7.993,,59.736,32.9892,
"74EQ24402","DY18402","BIO","099","512496","HL_03.3",43.76363,-62.75284,2024,10,13,"1544",59.73,"0","No quality control (QC) has been performed on this element",,,,,,,,0.03896,,,
"74EQ24402","DY18402","BIO","099","512497","HL_03.3",43.76361,-62.75287,2024,10,13,"1545",49.43,"1","QC has been performed; element appears to be correct",0.13895,0.38623,3.13084,7.0215,,1.4158,8.029,,49.432,32.7875,
"74EQ24402","DY18402","BIO","099","512497","HL_03.3",43.76361,-62.75287,2024,10,13,"1545",49.43,"0","No quality control (QC) has been performed on this element",,,,,,,,0.09029,,,
"74EQ24402","DY18402","BIO","099","512498","HL_03.3",43.76364,-62.75289,2024,10,13,"1548",39.71,"1","QC has been performed; element appears to be correct",1.2703,2.2255,3.27082,7.1219,,3.3609,8.053,,39.716,32.3121,
"74EQ24402","DY18402","BIO","099","512498","HL_03.3",43.76364,-62.75289,2024,10,13,"1548",39.71,"0","No quality control (QC) has been performed on this element",,,,,,,,0.51714,,,
"74EQ24402","DY18402","BIO","099","512499","HL_03.3",43.76366,-62.75282,2024,10,13,"1550",29.47,"1","QC has been performed; element appears to be correct",0.45192,0.78044,3.99064,5.7701,,8.8144,8.161,,29.472,31.7264,
"74EQ24402","DY18402","BIO","099","512499","HL_03.3",43.76366,-62.75282,2024,10,13,"1550",29.47,"0","No quality control (QC) has been performed on this element",,,,,,,,0.14813,,,
"74EQ24402","DY18402","BIO","099","512500","HL_03.3",43.76364,-62.75282,2024,10,13,"1550",29.27,"1","QC has been performed; element appears to be correct",,0.78044,3.99117,5.7711,,8.8059,8.161,,29.27,31.7269,
"74EQ24402","DY18402","BIO","099","512501","HL_03.3",43.76364,-62.75281,2024,10,13,"1552",20.36,"1","QC has been performed; element appears to be correct",0.44116,0.70369,3.99187,5.7738,,10.323,8.161,,20.361,31.7279,
"74EQ24402","DY18402","BIO","099","512501","HL_03.3",43.76364,-62.75281,2024,10,13,"1552",20.36,"0","No quality control (QC) has been performed on this element",,,,,,,,0.14541,,,
